  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  15.900   1.7572   0.02269   0.01787  -0.0184   0.0076   1.0000
  16.000   1.7615   0.02306   0.01826  -0.0177   0.0076   1.0000
  16.100   1.7657   0.02345   0.01866  -0.0172   0.0075   1.0000
  16.200   1.7701   0.02384   0.01906  -0.0166   0.0075   1.0000
  16.300   1.7741   0.02427   0.01951  -0.0160   0.0074   1.0000
  16.400   1.7778   0.02471   0.01997  -0.0155   0.0073   1.0000
  16.500   1.7817   0.02516   0.02044  -0.0149   0.0073   1.0000
  16.600   1.7854   0.02563   0.02093  -0.0144   0.0072   1.0000
  16.700   1.7885   0.02616   0.02147  -0.0139   0.0071   1.0000
  16.800   1.7918   0.02667   0.02199  -0.0133   0.0071   1.0000
  16.900   1.7947   0.02721   0.02255  -0.0128   0.0070   1.0000
  17.000   1.7970   0.02781   0.02317  -0.0123   0.0069   1.0000
  17.100   1.7997   0.02839   0.02377  -0.0118   0.0068   1.0000
  17.200   1.8019   0.02904   0.02443  -0.0113   0.0067   1.0000
  17.300   1.8036   0.02973   0.02514  -0.0108   0.0066   1.0000
  17.400   1.8059   0.03039   0.02582  -0.0104   0.0065   1.0000
  17.500   1.8071   0.03115   0.02660  -0.0100   0.0064   1.0000
  17.600   1.8087   0.03189   0.02736  -0.0096   0.0063   1.0000
  17.700   1.8097   0.03270   0.02819  -0.0092   0.0062   1.0000
  17.800   1.8110   0.03350   0.02901  -0.0089   0.0062   1.0000
  17.900   1.8115   0.03434   0.02988  -0.0085   0.0060   1.0000
  18.000   1.8117   0.03527   0.03083  -0.0082   0.0059   1.0000
  18.100   1.8119   0.03618   0.03177  -0.0079   0.0058   1.0000
  18.200   1.8120   0.03715   0.03276  -0.0077   0.0057   1.0000
  18.300   1.8117   0.03817   0.03380  -0.0075   0.0056   1.0000
  18.400   1.8113   0.03921   0.03487  -0.0073   0.0055   1.0000
  18.500   1.8106   0.04031   0.03601  -0.0072   0.0054   1.0000
  18.600   1.8100   0.04140   0.03713  -0.0070   0.0053   1.0000
  18.700   1.8101   0.04246   0.03821  -0.0070   0.0053   1.0000
  18.800   1.8110   0.04342   0.03920  -0.0070   0.0053   1.0000
  18.900   1.8107   0.04453   0.04033  -0.0070   0.0053   1.0000
  19.000   1.8104   0.04564   0.04147  -0.0070   0.0053   1.0000
  19.100   1.8104   0.04672   0.04258  -0.0070   0.0053   1.0000
  19.200   1.8092   0.04798   0.04387  -0.0071   0.0053   1.0000
  19.300   1.8090   0.04912   0.04504  -0.0071   0.0053   1.0000
  19.400   1.8075   0.05046   0.04641  -0.0073   0.0053   1.0000
  19.500   1.8067   0.05171   0.04768  -0.0075   0.0053   1.0000
  19.600   1.8056   0.05301   0.04901  -0.0076   0.0053   1.0000
  19.700   1.8034   0.05448   0.05051  -0.0079   0.0052   1.0000
  19.800   1.8024   0.05578   0.05183  -0.0081   0.0052   1.0000
  19.900   1.7993   0.05740   0.05349  -0.0085   0.0052   1.0000
  20.000   1.7976   0.05882   0.05494  -0.0087   0.0052   1.0000
